ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Beschwerde,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Antwort_Letzte_Kampagne
1518,1975,Master,Verheiratet,62694.0,1,1,17-06-2023,29,0,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0
5734,1984,Doktor,Verheiratet,61917.0,1,1,20-11-2023,83,0,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0
2878,1957,Doktor,Verheiratet,67472.0,0,1,28-09-2023,93,0,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0
1458,1992,Master,Verheiratet,21059.0,1,0,07-01-2024,40,0,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0
7007,1978,Master,Verheiratet,29543.0,2,0,01-04-2024,47,0,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0
6200,1961,Hochschulabschluss,Verheiratet,75903.0,0,1,08-04-2023,50,0,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0
1403,1985,Zweiter Studienzyklus,Zusammenlebend,34984.0,1,1,06-09-2022,40,0,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0
4827,1966,Doktor,Ledig,54998.0,0,1,10-03-2023,3,0,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1
6250,1959,Doktor,Verwitwet,54356.0,0,1,19-11-2022,62,0,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1
9291,1969,Master,Verheiratet,34242.0,0,1,23-03-2024,25,0,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0
2478,1983,Hochschulabschluss,Verheiratet,25410.0,1,0,31-08-2023,48,0,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0
1139,1994,Doktor,Verheiratet,73356.0,0,0,06-02-2024,56,0,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,1
5138,1960,Hochschulabschluss,Zusammenlebend,28320.0,0,1,14-01-2023,68,0,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0
5393,1987,Hochschulabschluss,Ledig,23763.0,1,0,07-08-2022,64,0,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0
10413,1994,Hochschulabschluss,Verheiratet,72570.0,0,0,25-04-2024,67,0,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0
5015,1986,Master,Verheiratet,34529.0,1,0,14-09-2022,94,0,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0
10868,1961,Hochschulabschluss,Verwitwet,70792.0,0,0,06-02-2023,82,0,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0
10676,1992,Hochschulabschluss,Verheiratet,63211.0,0,0,02-11-2022,3,0,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1
2495,1984,Master,Verheiratet,83891.0,0,1,20-06-2024,24,0,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0
7842,1978,Hochschulabschluss,Ledig,36065.0,1,1,31-03-2023,54,0,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0
9955,1964,Hochschulabschluss,Zusammenlebend,39898.0,0,1,12-02-2023,20,0,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0
6663,1950,Doktor,Ledig,51141.0,0,0,08-07-2023,96,0,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0
2162,1986,Hochschulabschluss,Verheiratet,56939.0,0,1,18-09-2023,19,0,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0
3434,1961,Hochschulabschluss,Ledig,80872.0,0,0,12-05-2024,60,0,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0
7919,1986,Doktor,Zusammenlebend,72335.0,0,0,13-08-2022,2,0,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,1
5626,1974,Doktor,Ledig,61798.0,0,0,23-11-2023,13,0,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0
6428,1960,Doktor,Verwitwet,76842.0,0,0,03-05-2024,37,0,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0
8514,1986,Hochschulabschluss,Zusammenlebend,29478.0,1,0,17-01-2024,59,0,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0
10448,1966,Hochschulabschluss,Ledig,46998.0,0,1,22-10-2022,55,0,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0
2109,2000,Hochschulabschluss,Ledig,96843.0,0,0,23-04-2023,60,0,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,1
7530,1960,Doktor,Verwitwet,56551.0,1,1,07-05-2024,48,0,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0
8925,1975,Master,Verheiratet,70053.0,0,1,03-07-2023,38,0,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0
3009,1972,Doktor,Verwitwet,71670.0,0,0,09-07-2023,8,0,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,1
6355,1988,Hochschulabschluss,Verheiratet,44359.0,1,1,17-06-2024,19,0,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0
3517,1962,Hochschulabschluss,Ledig,40887.0,1,1,06-05-2023,32,0,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1
1158,1976,Hochschulabschluss,Geschieden,48877.0,0,1,05-01-2024,27,0,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0
6203,1957,Hochschulabschluss,Zusammenlebend,74485.0,0,0,24-08-2023,58,0,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0
7165,1982,Hochschulabschluss,Zusammenlebend,64474.0,0,1,22-10-2023,59,0,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0
3595,1973,Hochschulabschluss,Zusammenlebend,77226.0,0,1,28-02-2024,29,0,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0
8537,1959,Hochschulabschluss,Verwitwet,72643.0,0,0,27-02-2023,60,0,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,1
4331,1988,Master,Zusammenlebend,85738.0,0,0,23-01-2024,41,0,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,0
6281,1976,Hochschulabschluss,Geschieden,55686.0,0,1,14-02-2023,27,0,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,0
4338,1993,Hochschulabschluss,Ledig,39062.0,1,0,25-03-2024,28,0,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,0
2452,1981,Hochschulabschluss,Zusammenlebend,34600.0,1,1,01-01-2023,8,0,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1
9507,1985,Hochschulabschluss,Verheiratet,40794.0,0,1,07-04-2023,18,0,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0
8360,1981,Zweiter Studienzyklus,Verheiratet,54690.0,1,1,07-11-2023,76,0,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0
10311,1979,Hochschulabschluss,Verheiratet,4428.0,0,1,05-10-2023,0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0
5117,1973,Zweiter Studienzyklus,Verheiratet,32632.0,0,0,02-08-2022,32,0,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0
4867,1978,Doktor,Ledig,38236.0,1,1,20-09-2023,2,0,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0
9289,1989,Hochschulabschluss,Verheiratet,36781.0,1,0,10-04-2024,16,0,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1
10913,1994,Master,Ledig,31385.0,1,0,05-12-2022,56,0,3,2,12,0,1,9,1,1,0,2,8,0,0,1,0,0,1
3032,1994,Hochschulabschluss,Verheiratet,24570.0,1,0,27-02-2023,97,0,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0
8524,1984,Doktor,Geschieden,25509.0,1,0,18-09-2022,15,0,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1
3334,1961,Hochschulabschluss,Verheiratet,94642.0,0,0,12-02-2024,35,0,879,143,797,106,143,143,0,5,7,9,1,1,0,0,0,1,0
4470,1972,Master,Verheiratet,58646.0,0,1,10-06-2023,3,0,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0
1406,1985,Hochschulabschluss,Ledig,53201.0,1,1,12-02-2023,49,0,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0
8619,1967,Hochschulabschluss,Zusammenlebend,21994.0,0,1,24-12-2022,4,0,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0
10821,1988,Hochschulabschluss,Verheiratet,57113.0,1,1,06-02-2023,45,0,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0
4552,2001,Hochschulabschluss,Verheiratet,51373.0,0,0,22-06-2023,37,0,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0
898,1996,Hochschulabschluss,Verheiratet,23477.0,1,0,21-10-2023,39,0,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0
9797,1966,Hochschulabschluss,Verheiratet,58116.0,0,1,13-04-2024,38,0,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0
10949,1973,Doktor,Geschieden,72968.0,0,0,16-12-2023,8,0,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,1
8212,1981,Master,Verheiratet,39791.0,0,1,28-03-2023,89,0,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0
6248,1957,Master,Ledig,91712.0,0,0,17-10-2023,47,0,1276,24,746,94,29,48,0,9,7,11,3,0,0,0,0,1,1
10164,1968,Hochschulabschluss,Ledig,94472.0,0,1,03-04-2024,75,0,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,1,1,0
4547,1970,Hochschulabschluss,Zusammenlebend,13672.0,1,1,17-04-2023,86,0,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0
6815,1990,Zweiter Studienzyklus,Verheiratet,96547.0,0,0,23-05-2024,4,0,448,21,125,52,101,62,0,7,6,8,2,1,0,1,0,1,1
4122,1985,Hochschulabschluss,Verheiratet,79205.0,0,0,29-08-2022,73,0,504,23,117,179,28,44,1,6,5,4,4,1,0,0,0,0,1
10841,1985,Doktor,Zusammenlebend,56559.0,0,1,25-12-2022,46,0,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0
5370,1983,Doktor,Verheiratet,32644.0,1,0,16-01-2023,38,0,239,3,141,0,7,23,4,7,1,6,8,0,0,1,0,0,0
176,1990,Zweiter Studienzyklus,Ledig,67506.0,0,1,02-01-2024,73,0,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0
4860,1980,Hochschulabschluss,Ledig,24206.0,1,0,08-03-2023,66,0,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0
10757,1977,Doktor,Geschieden,28420.0,1,0,24-12-2023,36,0,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0
4023,1980,Hochschulabschluss,Verheiratet,22979.0,1,0,06-09-2022,29,0,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1
6679,1976,Hochschulabschluss,Ledig,33279.0,0,0,12-06-2024,29,0,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0
9923,1982,Master,Ledig,46423.0,1,1,18-09-2023,6,0,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0
7181,1987,Hochschulabschluss,Verheiratet,30368.0,0,1,07-11-2023,97,0,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0
3599,1980,Hochschulabschluss,Verheiratet,63684.0,0,1,26-11-2022,61,0,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0
405,1974,Hochschulabschluss,Geschieden,41638.0,0,1,13-02-2023,68,0,315,0,31,4,0,91,4,5,5,3,8,0,0,1,0,0,0
6870,1969,Doktor,Geschieden,68805.0,0,1,17-09-2023,73,0,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0
832,1976,Doktor,Zusammenlebend,65814.0,0,1,02-03-2024,90,0,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0
2002,1968,Hochschulabschluss,Geschieden,71964.0,0,0,20-05-2023,81,0,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0
3657,1996,Hochschulabschluss,Ledig,39146.0,1,0,14-02-2023,1,0,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0
500,1987,Hochschulabschluss,Zusammenlebend,96876.0,0,0,06-08-2023,79,0,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,1
1951,1991,Grundbildung,Verheiratet,34445.0,0,0,27-01-2023,92,0,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0
3262,1968,Hochschulabschluss,Ledig,68281.0,0,0,07-08-2022,31,0,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1
4102,1985,Zweiter Studienzyklus,Verheiratet,37284.0,1,1,29-03-2023,46,0,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0
7042,1993,Hochschulabschluss,Verheiratet,36790.0,0,0,01-03-2023,14,0,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1
10598,1977,Hochschulabschluss,Zusammenlebend,27943.0,1,1,15-04-2023,89,0,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0
255,1961,Hochschulabschluss,Geschieden,22263.0,1,1,30-03-2024,31,1,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0
2375,1982,Hochschulabschluss,Zusammenlebend,30261.0,1,2,25-09-2022,75,0,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0
9829,1988,Hochschulabschluss,Zusammenlebend,28587.0,1,0,12-02-2024,42,0,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0
6214,1992,Master,Verheiratet,43815.0,1,0,05-04-2023,53,0,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0
4954,1966,Hochschulabschluss,Verheiratet,48195.0,1,1,21-01-2024,53,0,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0
7861,1962,Master,Verheiratet,77027.0,0,1,05-02-2024,23,0,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0
4837,1975,Doktor,Verheiratet,71322.0,0,1,16-02-2023,57,0,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0
9423,1989,Master,Verheiratet,32765.0,1,0,23-02-2024,49,0,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0
4198,1975,Hochschulabschluss,Zusammenlebend,29672.0,1,1,12-03-2023,6,0,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0
153,1963,Hochschulabschluss,Geschieden,23272.0,0,0,17-10-2023,29,0,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0
9323,1959,Master,Zusammenlebend,49912.0,0,1,07-09-2022,5,0,520,8,223,32,49,42,4,10,5,7,8,0,0,1,0,0,1
10001,1995,Zweiter Studienzyklus,Zusammenlebend,7500.0,1,0,01-08-2022,98,0,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0
3945,1957,Doktor,Verwitwet,68117.0,0,1,10-03-2023,80,0,618,44,215,0,17,36,2,11,8,4,6,0,0,1,0,0,1
3799,1965,Hochschulabschluss,Verheiratet,67225.0,0,1,26-11-2023,4,0,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0
8625,1986,Hochschulabschluss,Verheiratet,17649.0,1,0,12-11-2023,70,0,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0
3491,1985,Hochschulabschluss,Zusammenlebend,55914.0,0,1,29-04-2023,32,0,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0
983,1994,Hochschulabschluss,Verheiratet,40059.0,1,0,28-09-2023,82,0,110,29,92,28,10,145,1,6,2,3,8,0,0,1,0,0,0
9119,1960,Hochschulabschluss,Zusammenlebend,60905.0,0,1,05-12-2023,27,0,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0
4786,1987,Hochschulabschluss,Verheiratet,75330.0,1,1,04-10-2022,94,0,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0
5872,1961,Hochschulabschluss,Ledig,60689.0,0,1,01-06-2023,23,0,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0
6568,1994,Hochschulabschluss,Verheiratet,38680.0,1,0,28-03-2023,97,0,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0
5628,1992,Hochschulabschluss,Zusammenlebend,61416.0,0,0,08-02-2023,25,0,848,154,323,201,61,78,1,10,3,10,6,0,0,1,0,0,0
5631,2001,Hochschulabschluss,Ledig,49767.0,0,0,02-05-2023,92,0,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0
4974,1980,Hochschulabschluss,Ledig,83273.0,1,2,25-09-2022,98,0,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0
8416,1991,Hochschulabschluss,Verheiratet,29009.0,1,0,29-11-2023,19,0,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0
5454,1989,Master,Verheiratet,45057.0,1,0,01-12-2023,80,0,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0
4095,1981,Hochschulabschluss,Verheiratet,37150.0,1,0,11-09-2022,80,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0
5474,1980,Hochschulabschluss,Ledig,43020.0,1,0,30-11-2023,79,0,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0
4268,1969,Hochschulabschluss,Verheiratet,53154.0,0,1,09-06-2024,50,0,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0
10701,1983,Hochschulabschluss,Verheiratet,65308.0,0,0,11-09-2023,60,0,713,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0
3507,1980,Hochschulabschluss,Ledig,76467.0,1,0,17-08-2022,44,0,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,1
2079,1957,Zweiter Studienzyklus,Verheiratet,81044.0,0,0,27-12-2023,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0
626,1961,Hochschulabschluss,Verheiratet,32871.0,1,1,09-03-2023,28,0,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0
4426,1985,Hochschulabschluss,Ledig,55801.0,1,1,22-09-2023,35,0,367,4,51,6,4,95,6,7,2,6,7,1,0,0,0,0,0
2591,1969,Hochschulabschluss,Verwitwet,76320.0,0,1,22-06-2024,49,0,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0
10509,1965,Master,Ledig,36927.0,1,1,02-06-2024,46,0,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0
6382,1963,Hochschulabschluss,Zusammenlebend,48794.0,1,1,26-06-2024,97,0,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0
6673,1975,Hochschulabschluss,Ledig,23478.0,0,0,19-03-2023,51,0,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0
7441,1983,Hochschulabschluss,Geschieden,71128.0,1,0,06-10-2022,80,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0
1071,1986,Doktor,Geschieden,70179.0,0,1,21-07-2023,10,0,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0
10061,1960,Hochschulabschluss,Verheiratet,59462.0,0,1,05-01-2023,29,0,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0
7187,1979,Master,Zusammenlebend,,1,1,18-05-2023,52,0,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0
8775,1979,Hochschulabschluss,Zusammenlebend,38361.0,1,0,27-12-2023,74,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0
1612,1991,Doktor,Ledig,,1,0,31-05-2023,82,0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0
2345,1992,Doktor,Zusammenlebend,70038.0,0,0,25-10-2023,54,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0
322,1988,Hochschulabschluss,Zusammenlebend,42554.0,1,1,12-01-2023,93,0,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0
10897,1984,Hochschulabschluss,Verheiratet,67445.0,0,1,12-08-2022,63,0,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0
123,1961,Hochschulabschluss,Verwitwet,67046.0,0,1,06-01-2023,92,0,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0
6103,1958,Hochschulabschluss,Verheiratet,42192.0,0,0,06-09-2023,40,0,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0
7899,1962,Doktor,Verheiratet,77610.0,0,1,29-10-2022,70,0,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0
10500,1994,Hochschulabschluss,Verheiratet,31761.0,1,0,05-04-2024,96,0,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0
1655,1989,Hochschulabschluss,Zusammenlebend,34350.0,1,0,19-10-2023,81,0,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0
2406,1959,Hochschulabschluss,Zusammenlebend,54591.0,0,1,05-08-2023,63,0,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0
2712,1966,Hochschulabschluss,Verheiratet,71866.0,0,1,25-12-2023,85,0,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0
5517,1979,Hochschulabschluss,Verheiratet,25293.0,1,0,15-09-2023,51,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0
10643,1997,Doktor,Ledig,42000.0,0,0,10-01-2023,23,0,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1
2254,1993,Hochschulabschluss,Verheiratet,69520.0,0,0,07-07-2023,95,0,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0
10281,1980,Hochschulabschluss,Geschieden,64713.0,1,0,07-02-2024,11,0,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1
6958,1987,Master,Verheiratet,27889.0,1,0,05-07-2023,42,0,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0
954,1970,Grundbildung,Verwitwet,22123.0,0,0,27-03-2024,77,0,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0
5079,1981,Hochschulabschluss,Verheiratet,,1,1,03-03-2023,82,0,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0
10339,1964,Master,Zusammenlebend,,0,1,23-06-2023,83,0,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0
4643,1983,Hochschulabschluss,Verheiratet,27803.0,1,0,26-08-2022,40,0,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0
3117,1965,Hochschulabschluss,Ledig,,0,1,18-10-2023,95,0,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0
6497,1970,Hochschulabschluss,Verheiratet,51651.0,0,1,07-11-2022,32,0,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0
5396,1998,Hochschulabschluss,Verheiratet,68487.0,0,0,13-01-2023,48,0,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0
5250,1953,Master,Verwitwet,,0,0,30-10-2023,75,0,532,126,490,164,126,126,1,5,5,11,1,0,0,0,0,1,1
1052,1979,Hochschulabschluss,Verheiratet,56796.0,0,1,16-02-2023,24,0,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0
2802,2002,Zweiter Studienzyklus,Verheiratet,87000.0,0,0,15-12-2022,61,0,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0
6343,1969,Hochschulabschluss,Verheiratet,79823.0,0,1,31-03-2024,6,0,835,73,380,114,73,43,1,6,9,7,2,0,0,0,1,0,0
6507,1990,Hochschulabschluss,Ledig,30828.0,1,0,04-10-2023,16,0,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0
7901,1981,Master,Verheiratet,34109.0,0,1,06-11-2023,39,0,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0
4865,1984,Master,Geschieden,53367.0,1,1,31-08-2023,2,0,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,1
2686,1979,Grundbildung,Zusammenlebend,22390.0,0,0,21-10-2023,49,0,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0
3107,1986,Hochschulabschluss,Zusammenlebend,71322.0,0,1,02-05-2024,31,0,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0
7734,2003,Hochschulabschluss,Absurd,79244.0,0,0,19-12-2022,58,0,471,102,125,212,61,245,1,4,10,7,1,1,0,0,0,1,1
1146,1959,Master,Zusammenlebend,49912.0,0,1,07-09-2022,5,0,520,8,223,32,49,42,4,10,5,7,8,0,0,1,0,0,1
11031,1960,Doktor,Verheiratet,48699.0,1,1,21-05-2023,90,0,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0
7428,1985,Hochschulabschluss,Zusammenlebend,80144.0,0,0,30-09-2023,47,0,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0
975,1966,Hochschulabschluss,Ledig,54252.0,1,1,28-05-2023,25,0,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0
1103,1986,Master,Verheiratet,81929.0,1,0,29-09-2022,60,0,1486,55,278,49,0,185,2,4,4,10,6,0,0,1,0,1,1
3422,1985,Hochschulabschluss,Verheiratet,76068.0,0,1,29-11-2022,67,0,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,1,0,0
1055,1986,Master,Verheiratet,53204.0,1,1,20-03-2024,40,0,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0
6544,1959,Doktor,Zusammenlebend,67911.0,0,1,22-05-2024,63,0,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0
1241,1994,Zweiter Studienzyklus,Verheiratet,14796.0,1,0,17-09-2022,1,0,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,1
2909,1984,Doktor,Verheiratet,78128.0,0,1,19-02-2024,89,0,934,24,230,16,24,36,2,8,4,6,3,0,0,0,1,1,0
5802,1982,Grundbildung,Verheiratet,14188.0,0,0,28-02-2023,40,0,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0
1407,1996,Grundbildung,Verheiratet,20425.0,1,0,29-10-2022,5,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0
6183,1972,Master,Verheiratet,58646.0,0,1,10-06-2023,3,0,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0
340,1980,Hochschulabschluss,Geschieden,72967.0,0,1,15-12-2022,1,0,158,35,179,0,0,125,2,7,2,8,5,0,0,1,0,0,1
5991,1959,Master,Verheiratet,48150.0,0,1,08-06-2023,24,0,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0
3104,1971,Hochschulabschluss,Ledig,82332.0,0,0,17-09-2022,89,0,830,59,968,51,79,19,1,5,3,12,2,0,0,0,0,1,1
9729,1965,Hochschulabschluss,Verwitwet,58275.0,1,1,02-06-2023,48,0,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0
